id_bien,date_vente,valeur_bien,numero_voie,b_t_q,FK_id_type_voie,nom_voie,FK_id_commune,FK_id_type_bien,nbr_pieces,surface_terrain,surface_reelle,surface_carrez
7325,2020-05-13,73500.00,100,,12,SEAN MAC BRIDE,885,2,1,,24,23.85
7326,2020-05-15,152200.00,813,,0,DE FONTCARRADE,887,2,3,,60,63.01
7327,2020-04-17,75500.00,7,,0,DES AMARYLLIS,887,2,1,,20,19.57
7328,2020-05-11,115500.00,57,,0,CHRISTIAN BENEZECH,887,2,2,,50,52.87
7329,2020-05-15,496000.00,5,,15,VICTOR HUGO,886,2,6,,123,166.15
7330,2020-05-19,63000.00,80,,1,ROBERT FAGES,894,2,1,,20,20
7331,2020-05-26,154155.00,636,,1,DU PROF EMILE JEANBRAU,888,2,2,,47,47.72
7332,2020-05-22,338820.00,13,,0,FOCH,886,2,3,,57,77.39
7333,2020-05-19,107000.00,745,,1,EVECHE DE MAGUELONNE,889,2,1,,25,24.71
7334,2020-06-03,82000.00,728,,0,DE FONTCARRADE,887,2,3,,67,66.45
7335,2020-05-15,126450.00,82,,2,JULES MILHAU,886,2,1,,31,31.35
7336,2020-05-12,155050.00,151,,1,DU PONT TRINQUAT,887,2,4,,70,70.5
7337,2020-05-13,180650.00,2,,0,BEAU SEJOUR,886,2,2,,55,55.98
7338,2020-06-05,85000.00,9001,,8,LES PTS VOILIERS CARNON,890,2,1,,22,20.96
7339,2020-05-13,102000.00,7,,0,D ALSACE,887,2,1,,30,29.37
7340,2020-05-29,153000.00,101,,2,DU GREEN,894,2,3,,40,40.16
7341,2020-05-28,76000.00,20,,0,LOUIS BRAILLE,887,2,1,,24,23.74
7342,2020-06-05,190000.00,7,,1,DES JOCKEYS,889,2,2,,45,44.82
7343,2020-05-29,319800.00,155,,2,DES JONCS,894,1,4,,57,51.13
7344,2020-05-19,102000.00,58,,0,DES NAVIGATEURS,894,2,2,,25,24.79
7345,2020-05-22,217200.00,1265,,0,DE BUGAREL,887,2,4,,82,83.19
7346,2020-06-03,262000.00,1,,0,ROSSINI,887,1,4,,79,76.51
7347,2020-05-29,287000.00,77,,0,DU FAUBOURG FIGUEROLLES,887,2,5,,94,95.3
7348,2020-05-29,62000.00,45,,0,ESCULAPE,888,2,1,,20,50
7349,2020-05-29,380000.00,28,,0,DES 4 FONDATEURS CARNON,890,2,4,,92,91.94
7350,2020-06-05,153500.00,9018,,48,DE LA MER,894,2,2,,25,25.57
7351,2020-05-25,140000.00,1,,0,DU PUITS DES ESQUILLES,886,2,1,,35,31
7352,2020-06-08,148500.00,56,,0,DE GALATA,886,2,2,,42,41.58
7353,2020-05-18,110000.00,66,,3,DE LODEVE,885,2,3,,67,65.63
7354,2020-06-22,89100.00,218,,2,DE L ILIADE,894,2,1,,21,20.52
7355,2020-05-26,255000.00,220,,0,LE TINTORET,886,2,3,,66,65.62
7356,2020-06-25,114500.00,17,,1,DE LA GALINE,895,2,4,,68,67.92
7357,2020-06-05,341900.00,101,,0,DE LA PENICHE,887,1,4,,77,87
7358,2020-06-02,135000.00,130,,0,CLAUDE PERCIER,885,2,2,,44,44.75
7359,2020-06-15,256868.00,9,,0,DURAND,886,2,3,,86,83.83
7360,2020-06-15,156300.00,11,,0,DES BLEUETS,887,2,3,,56,59.39
7361,2020-06-05,107500.00,701,,0,DES NAVIGATEURS,894,2,2,,29,28.86
7362,2020-06-19,205000.00,316,,1,ETIENNE FREDERIC BOUISSON,890,2,3,,67,66.64
7363,2020-06-19,57000.00,8,,12,ALPHONSE BEAU DE ROCHAS,899,2,1,,22,21.5
7364,2020-06-23,260000.00,1659,,1,DU PERE SOULAS,888,1,5,,148,167.94
7365,2020-06-26,202000.00,27,,0,SAMUEL BASSAGET CARNON,890,2,1,,38,38.03
7366,2020-06-19,90000.00,3,,0,SAINTE ANNE,886,2,1,,32,24.43
7367,2020-06-22,166000.00,365,,0,DU 56E REGT D ARTILLERIE,887,2,2,,53,54.54
7368,2020-01-07,144310.00,86,,1,D INGRIL,900,2,2,,31,36.69
7369,2020-01-09,87450.00,9077,,43,DU CHATEAU VERT,901,2,4,,63,59.04
7370,2020-01-07,69000.00,17,,15,JOLIOT CURIE,901,2,1,,21,22.13
7371,2020-01-08,133900.00,11,,56,DE VIC,902,1,3,,35,29.6
7372,2020-01-10,75800.00,5,,0,CROIX DE LA MISSION,903,2,1,,27,25.04
7373,2020-01-06,137000.00,,,18,PORT VAUBAN,901,2,3,,71,62.66
7374,2020-01-10,85370.00,9001,,8,IMM CLAIR SOLEIL,904,2,1,,19,18.92
7375,2020-01-10,98000.00,9420,,0,DU PIOCH,904,2,1,,16,16.03
7376,2020-01-07,76400.00,19,,0,ARAGO,901,2,2,,44,44.09
7377,2020-01-10,503700.00,5034,,10,SAINT ROCH,905,2,3,,68,48.51
7378,2020-01-16,45000.00,4,,0,DES ARTS,906,2,2,,60,25.56
7379,2020-01-17,105700.00,426,,0,DU BOUZANQUET,907,2,4,,78,79.41
7380,2020-01-06,72000.00,94,,0,FRANCOISE GIROUD,908,2,2,,43,44.14
7381,2020-01-14,340950.00,257,,6,GRAND RUE,909,2,2,,125,125.47
7382,2020-01-13,59800.00,14,,0,GAMBARD,901,2,2,,50,49.23
7383,2020-01-15,90810.00,9001,,18,LES BAINS,904,2,1,,24,24.82
7384,2020-01-10,85650.00,40,B,0,MAURICE CLAVEL,904,2,1,,19,19.97
7385,2020-01-17,152000.00,21,,50,DE LA SOURCE,902,1,2,,23,29.5
7386,2020-01-10,77000.00,40,B,0,MAURICE CLAVEL,904,2,1,,21,21.63
7387,2020-01-09,75000.00,96,,3,DE MONTPELLIER,900,2,2,,36,36.2
7388,2020-01-10,130000.00,,,7,LES VILLAGEOISES,910,1,3,,33,40.2
7389,2020-01-21,58200.00,5,,12,DELILLE,901,2,1,,38,35.04
7390,2020-01-17,83750.00,9077,,43,DU CHATEAU VERT,901,2,3,,50,52.87
7391,2020-01-02,139900.00,183,,0,MARC ANTOINE MENARD,907,2,1,,18,16.79
7392,2020-01-10,164000.00,11,C,12,DE LA LIBERTE,911,2,4,,92,91
7393,2020-01-21,165000.00,406,,56,DE VIC,902,1,4,,54,44.77
7394,2020-01-17,130905.00,12,,2,DE LA GOELETTE,901,2,2,,31,31.26
7395,2020-01-14,105000.00,125,,0,DES CEPES,907,1,5,,140,100.94
7396,2020-01-10,121800.00,61,,15,DE VERDUN,901,2,3,,58,58.53
7397,2020-01-24,135000.00,10,,0,JULES MASSENET,912,2,3,,53,52.22
7398,2020-01-22,115500.00,15,,15,JOLIOT CURIE,901,2,2,,28,28.75
7399,2020-01-06,88000.00,8,,1,GAL DE GAULLE,910,2,3,,72,59.19
7400,2020-01-10,9000.00,3,,0,BEAUMELLE,900,2,3,,45,47.05
7401,2020-01-10,169600.00,21,,50,DE LA SOURCE,902,1,2,,23,40.67
7402,2020-01-28,133000.00,9045,F,18,LES CABROLS,902,1,3,,33,27.65
7403,2020-01-31,110260.00,9001,,18,LE SAGITTAIRE,904,2,1,,19,19.19
7404,2020-01-03,98545.00,7,,1,PASTEUR,904,2,1,,24,24.6
7405,2020-01-24,58450.00,165,,1,DES HESPERIDES,904,2,1,,19,21.45
7406,2020-01-20,146000.00,18,,0,ROUGET DE LISLE,901,2,3,,65,62.36
7407,2020-01-14,48162.00,166,,0,GRANDE RUE HAUTE,901,2,1,,16,17.26
7408,2020-01-15,153130.00,18,,1,DE BEZIERS,913,2,3,,57,58.32
7409,2020-01-14,319000.00,24,,0,ARAGO,901,2,3,,82,104.88
7410,2020-01-29,179830.00,9001,,18,LE COLBERT,904,2,2,,39,34.26
7411,2020-01-27,151000.00,4,,21,FRANCOIS MITTERRAND,914,2,2,,47,47.31
7412,2020-01-10,295245.00,,,8,LE LAUZAS,915,1,4,,89,90.27
7413,2020-01-30,140000.00,6,,0,DE LA MAIRIE,916,2,2,,40,40.05
7414,2020-01-16,210100.00,18,,10,DU 11 NOVEMBRE,910,2,4,,90,92.34
7415,2020-01-30,43000.00,10,,0,DE LA REVOLUTION,901,2,1,,24,22.86
7416,2020-01-31,263450.00,6,,24,FRANCOIS MAILLOL,901,2,3,,96,107.33
7417,2020-01-13,85000.00,1,,0,DES ALIZES,904,2,1,,25,25.84
7418,2020-01-14,59000.00,89,,0,DES NENUPHARS,907,2,2,,30,29.67
7419,2020-01-30,420000.00,3,T,24,CHARLES LEMARESQUIER,901,2,4,,148,152.73
7420,2020-01-31,279000.00,14,,0,DU COURS COMPLEMENTAIRE,917,2,4,,95,82.71
7421,2020-01-31,69900.00,66,,0,GRAND RUE MARIO ROUSTAN,901,2,1,,45,40.18
7422,2020-01-24,488000.00,343,,5,DE LA COCCINELLE,901,1,7,885,204,187.32
7423,2020-01-23,95000.00,2,A,0,DE LA REPUBLIQUE,918,2,2,,40,39.08
7424,2020-01-24,195000.00,,,18,LE CLOS DE LA FONTAINE,919,1,3,,67,62.3
7425,2020-02-10,116350.00,9,,15,CHEVALIER DE CLERVILLE,901,2,6,,91,89.98
7426,2020-01-28,42000.00,4,,12,DE L EGLISE,920,2,2,,35,35.81
7427,2020-02-05,58500.00,9,,0,DU MAIRE AUSSENAC,901,2,2,,27,28.16
7428,2020-01-29,90755.00,9001,,18,LES GEMEAUX,904,2,1,,18,18.22
7429,2020-01-30,64260.00,9001,,18,LES GEMEAUX,904,2,1,,18,18.29
7430,2020-02-03,75000.00,9120,,1,PASTEUR,904,2,1,,19,18.09
7431,2020-02-07,158000.00,3,,0,HENRI VINCENOT,900,2,3,,70,11.5
7432,2020-01-21,92350.00,2384,,0,DU BOUTON D OR,900,2,2,,29,33.2
7433,2020-02-13,267200.00,5,,0,DE LA LIBERTE,901,2,4,,110,107.22
7434,2020-02-11,298000.00,14,,0,PIERRE SEMARD,901,2,2,,45,45.16
7435,2020-02-13,116500.00,343,,0,DU BOUZANQUET,907,2,3,,64,64.62
7436,2020-02-07,175130.00,5189,F,0,DU STADE,904,2,2,,30,31.7
7437,2020-02-17,114670.00,5,,1,PASTEUR,904,2,1,,20,20.79
7438,2020-01-27,166450.00,9045,F,18,LES CABROLS,902,1,2,,21,44.29
7439,2020-02-17,54000.00,13,,0,PASCAL,901,2,1,,40,37.21
7440,2020-01-30,73500.00,2,,0,DE LA FONTAINE,905,2,2,,45,45.28
7441,2020-02-14,154000.00,1,,2,DES SOURCES,904,2,1,,31,31.29
7442,2020-02-11,81600.00,9001,,18,LE SAGITTAIRE,904,2,1,,18,18.39
7443,2020-02-18,164100.00,94,,0,MONTMORENCY,901,2,2,,53,51.19
7444,2020-02-19,58000.00,1,,0,HAUTE DU PIOCH,908,2,3,,65,66.03
7445,2020-01-14,65160.00,,,18,LES JARDINS CONVIVIALES,901,2,1,,30,29
7446,2020-02-20,59000.00,19,,0,LAZARE CARNOT,901,2,2,,32,22.32
7447,2020-01-27,67000.00,7,,0,DES MARINS,901,2,3,,33,35.08
7448,2020-02-20,59320.00,45,,0,HENRI BARBUSSE,901,2,2,,30,31.31
7449,2020-02-10,47560.00,1,,0,VIEILLE COMMUNE,908,2,2,,40,56.93
7450,2020-02-18,147700.00,1,,0,DE LA CARRIERASSE,921,2,6,,115,107.57
7451,2020-02-14,180900.00,71,,0,MONTMORENCY,901,2,2,,58,59.25
7452,2020-02-14,365000.00,76,,5,DES MAZES,922,1,5,,108,107.27
7453,2020-02-14,132000.00,2128,,18,LES PINS,900,2,2,,38,36.25
7454,2020-02-13,174010.00,51,,0,DU RIEU,907,2,4,,76,64.79
7455,2020-02-13,205350.00,5,B,2,DES ACACIAS,923,2,3,,64,62.69
7456,2020-02-20,212000.00,21,,0,DES PINS,901,1,5,,82,105.13
7457,2020-02-21,192600.00,38,,0,PIERRE MAGNOL,907,1,4,,80,81.83
7458,2020-02-17,190000.00,15,,0,DE LA VENE,924,1,4,,67,87.51
7459,2020-02-18,189600.00,21,,50,DE LA SOURCE,902,1,3,,46,63.68
7460,2020-02-17,76000.00,260,,0,DES REMPARTS,907,2,2,,38,38.3
7461,2020-02-20,103000.00,22,,0,DU VIDOURLE,925,2,2,,52,48.55
7462,2020-02-25,130580.00,5411,F,10,DE LA GRANDE BLEUE,900,1,3,,34,30.08
7463,2020-02-24,108750.00,2158,,62,DU PORT RIVE EST,900,1,1,,25,33.01
7464,2020-02-07,179150.00,9045,F,18,LES CABROLS,902,1,3,,47,56.01
7465,2020-02-26,91000.00,141,,1,VAUBAN,900,2,2,,24,23.28
7466,2020-02-13,297650.00,11,B,0,DES LITTORINES,926,1,4,,89,89.12
7467,2020-02-21,153170.00,4,,0,ROUGET DE LISLE,901,2,3,,75,73.21
7468,2020-01-28,81800.00,220,,1,JEAN MONNET,901,2,1,,19,18.73
7469,2020-02-11,96500.00,6,,5,DES MEUNIERES,907,2,2,,33,32.65
7470,2020-02-07,119000.00,14,,0,DE LA LIBERTE,901,2,3,,50,49.27
7471,2020-02-24,263570.00,63,,0,DU BOIS DE MON COEUR,901,2,3,,65,65.82
7472,2020-02-06,199000.00,21,,0,ROGER MARTIN DU GARD,907,1,4,,81,83.86
7473,2020-02-27,130000.00,94,,10,BISCAN PAS,927,2,4,,61,56.62
7474,2020-02-28,92000.00,,,18,PORT VAUBAN,901,2,2,,29,29.81
7475,2020-02-28,136000.00,2,,12,DU PORT ST CLAIR,901,2,3,,47,37.16
7476,2020-02-26,253000.00,8,,10,DE LA SOURCE,901,1,4,,67,77.74
7477,2020-02-25,159000.00,10,,10,ANTHERIEU,900,2,3,,68,67.03
7478,2020-03-03,123000.00,139,,1,VAUBAN,900,2,2,,26,40.07
7479,2020-02-27,77500.00,59,,0,JEAN JAURES,901,2,2,,38,37.78
7480,2020-03-03,53000.00,19,,0,JULES VALLES,901,2,1,,22,23.11
7481,2020-03-04,375431.00,11,,0,D AQUITAINE,901,2,4,,129,121.5
7482,2020-03-05,84000.00,69,,0,LE TRIDENT,907,2,4,,78,66.84
7483,2020-02-14,140000.00,9595,,15,DU PORT,910,2,2,,64,65.85
7484,2020-03-06,179800.00,8,,0,DE LA CHICANE,918,2,3,,58,57.99
7485,2020-02-27,104000.00,12,,0,JEAN LOUIS MEDARD,907,2,3,,73,69.84
7486,2020-02-27,142000.00,9001,,18,LE VERSEAU,904,2,2,,29,29.87
7487,2020-02-28,25800.00,3,,12,DU JEU DE BALLON,928,2,2,,66,66.12
7488,2020-02-14,170000.00,9,,0,MOLIERE,900,1,5,190,126,98.58
7489,2020-03-02,268400.00,1,,10,CASTILHON,905,2,4,,70,81.42
7490,2020-03-02,68000.00,89,,0,DES NENUPHARS,907,2,2,,30,30.64
7491,2020-02-19,73000.00,27,,0,MONTMORENCY,901,2,3,,55,47.25
7492,2020-03-02,195000.00,43,,0,HENRI BARBUSSE,901,2,4,,130,112.9
7493,2020-02-12,173000.00,11,,0,DE LA VENE,924,1,2,,63,54.46
7494,2020-03-09,150000.00,6,,0,DE LA MARECHAUSSEE,900,2,2,,44,44.31
7495,2020-02-27,88000.00,4,,0,DU QUATRE SEPTEMBRE,929,2,3,,78,87.82
7496,2020-02-28,162800.00,15,,1,DES NACRES,926,2,2,,45,44.03
7497,2020-02-26,65030.00,5,,1,RAOUL BONNECAZE,904,2,1,,20,19.31
7498,2020-02-27,119000.00,4,,0,DES ALIZES,904,2,2,,42,42.1
7499,2020-03-06,87500.00,31,,0,PAUL DOUMER,910,2,2,,35,29.46
7500,2020-03-10,170050.00,680,,3,DU MAS DESPORT,907,2,4,,87,84.55
7501,2020-03-06,34000.00,48,,3,DE MONTPELLIER,901,2,2,,32,30.49
7502,2020-03-05,132200.00,9001,,18,LE SEVIGNE I,904,2,1,,21,21.86
7503,2020-03-11,91260.00,9001,,8,LOU SOUREIL,904,2,1,,19,19.52
7504,2020-03-05,218500.00,111,,15,CAMILLE BLANC,901,2,2,,43,43.46
7505,2020-03-05,201000.00,130,,0,DES ROSES,907,1,4,,102,96.76
7506,2020-03-11,170900.00,9038,,18,MISTRAL,901,2,3,,68,67.74
7507,2020-03-10,132500.00,8,,0,DES ALIZES,904,2,2,,46,46
7508,2020-03-13,139070.00,11,,0,DE L ESPLANADE,904,2,1,,24,50.89
7509,2020-03-12,87500.00,59,,0,JEAN JAURES,901,2,2,,28,30.25
7510,2020-03-12,91200.00,483,,5,DE SAINT CLAIR,901,2,2,,29,30.61
7511,2020-03-04,56500.00,18,,0,GEORGES BRASSENS,901,2,1,,30,22.62
7512,2020-03-12,135000.00,4,,0,DES ALIZES,904,2,2,,42,43.71
7513,2020-03-13,118000.00,96,,3,DE MONTPELLIER,900,2,3,,62,62.3
7514,2020-03-13,153350.00,5,,15,PAUL VALERY,910,2,3,,51,51.26
7515,2020-03-10,87600.00,9077,,43,DU CHATEAU VERT,901,2,2,,43,43.13
7516,2020-02-28,130000.00,70,,10,DU BRAGALOU,922,1,3,,55,58.76
7517,2020-03-07,32000.00,72,,0,FREGERE,908,2,2,,47,46.01
7518,2020-02-25,162000.00,11,,0,MAX ROUQUETTE,914,2,2,,45,45.35
7519,2020-02-19,66200.00,9001,,18,LES GEMEAUX,904,2,1,,18,18.05
7520,2020-03-05,68150.00,21,,1,CARDINAL DE FLEURY,930,2,3,,54,47.85
7521,2020-03-05,82000.00,5,,1,RAOUL BONNECAZE,904,2,1,,18,18.14
7522,2020-03-11,107000.00,13,,0,DU POUGET,907,2,2,,50,101.54
7523,2020-03-02,155000.00,8,,0,DE LA CARRIERASSE,921,2,3,,70,91.77
7524,2020-02-28,85940.00,25,,0,CITE VERS L AVENIR,913,2,4,,72,75.05
7525,2020-02-27,136600.00,9045,F,18,LES CABROLS,902,1,2,,38,37.48
7526,2020-03-11,84900.00,21,,1,DU PORT,904,2,1,,21,19.29
7527,2020-03-03,142650.00,136,,0,OLYMPE DE GOUGES,922,2,2,,46,45.34
7528,2020-03-20,172000.00,64,,0,ALEXANDRA DAVID-NEEL,922,2,2,,42,42.39
7529,2020-03-20,5000.00,15,,0,GRAND RUE MARIO ROUSTAN,901,2,1,,58,20.5
7530,2020-03-16,232750.00,13,,1,VICTOR HUGO,901,2,4,,73,78.17
7531,2020-03-27,92280.00,198,,2,DES ECUREUILS,909,2,2,,50,49.66
7532,2020-03-20,99000.00,29,,15,JOLIOT CURIE,901,2,2,,26,25.74
7533,2020-03-16,147300.00,97,,15,CAMILLE BLANC,901,2,2,,37,34.88
7534,2020-03-12,277000.00,17,,0,DU QUATORZE JUILLET,901,2,3,,83,83.02
7535,2020-03-27,166347.00,3,,1,RAOUL BONNECAZE,904,2,3,,63,64.52
7536,2020-03-27,142670.00,11,,0,DENFERT ROCHEREAU,901,2,4,,83,77.26
7537,2020-03-27,179550.00,,,18,LE PONANT,901,2,3,,58,57.63
7538,2020-03-27,93740.00,1,,0,ARGHALIER,901,2,1,,42,42.02
7539,2020-03-27,15000.00,30,,1,VICTOR HUGO,901,2,1,,12,10.58
7540,2020-03-12,143400.00,5411,F,10,DE LA GRANDE BLEUE,900,1,3,,34,31.5
7541,2020-03-17,102400.00,147,,0,DU CHAPITRE,926,2,2,,45,43.9
7542,2020-03-09,175000.00,7,,5,DU ROMANY BAS,910,1,2,,44,50.57
7543,2020-03-04,152000.00,13,,0,MONTGOLFIER,904,2,2,,44,45.13
7544,2020-03-06,96000.00,39,,0,LAZARE CARNOT,901,2,1,,33,33.21
7545,2020-03-12,105925.00,5228,F,7,LE CLOS DOMITIA,931,1,2,,24,27.04
7546,2020-03-10,101000.00,5,,0,PAUL BOUSQUET,901,2,2,,49,54.8
7547,2020-03-10,200000.00,371,,1,DES DEUX PONTS,932,2,2,,40,239.05
7548,2020-03-31,132220.00,1,,5,DES CADENEDES,933,2,3,,58,57.74
7549,2020-03-16,187000.00,1220,,15,DE VERDUN,901,1,4,,87,104.21
7550,2020-03-09,166000.00,66,,1,DE LA MEDITERRANEE,900,2,3,,58,48.21
7551,2020-03-30,61600.00,9151,,18,LE NEPTUNE II,901,2,1,,19,19.85
7552,2020-04-14,209370.00,310,,0,DU BELVEDERE,909,2,3,,60,60.85
7553,2020-04-10,104550.00,2,,10,DE LA GRANDE BLEUE,900,2,3,,29,29.23
7554,2020-04-10,131131.00,15,,1,LEONCE GABAUDAN,934,2,3,,75,74.46
7555,2020-04-15,150975.00,9077,,43,DU CHATEAU VERT,901,2,5,,78,73.85
7556,2020-04-08,275000.00,103,,24,D ORIENT,901,2,3,,60,61.79
7557,2020-04-29,29435.00,1,B,0,DES JARDINS,935,2,3,,48,47.17
7558,2020-04-29,65560.00,1,B,0,DES JARDINS,935,2,1,,54,41.46
7559,2020-04-30,89900.00,31,,0,PAUL BOUSQUET,901,2,3,,56,54.64
7560,2020-04-20,508000.00,46,,10,BONNET,936,2,3,,50,50.3
7561,2020-05-07,64000.00,223,,15,LAFAYETTE,907,2,3,,57,57.6
7562,2020-05-11,134480.00,176,A,1,SAINT CHRISTOPHE,937,2,3,,54,52.4
7563,2020-04-17,116000.00,35,,0,MONTMORENCY,901,2,1,,35,52.44
7564,2020-05-13,205000.00,134,,5,DE LA PIERRE BLEUE,917,2,2,,48,70.25
7565,2020-05-13,141500.00,178,,15,DE LA REPUBLIQUE,907,2,3,,57,57.58
7566,2020-05-25,88000.00,9991,,2,DES SOURCES,904,2,1,,21,21.04
7567,2020-05-28,149900.00,26,,0,GEORGES BIZET,912,2,3,,61,62.5
7568,2020-05-15,229000.00,19,B,1,DE  CAMPILIERES,938,1,4,,92,91.55
7569,2020-05-18,48500.00,36,B,0,DU MARCHE,908,2,2,,57,53.85
7570,2020-04-30,126100.00,39,,1,PASTEUR,904,2,2,,44,46.28
7571,2020-04-30,169000.00,2,A,0,DU ROUERGUE,906,1,5,,110,90.25
7572,2020-05-04,180920.00,406,,56,DE VIC,902,1,3,,43,47.6
7573,2020-05-26,182000.00,3,,24,LOUIS PASTEUR,901,2,3,,71,70.09
7574,2020-05-18,119300.00,15,,15,JOLIOT CURIE,901,2,2,,28,28.9
7575,2020-06-02,85000.00,24,,0,DEPUTE LUCIEN SALETTE,900,2,2,,45,42.57
7576,2020-05-15,65000.00,25,,0,HENRI BARBUSSE,901,2,2,,48,37.31
7577,2020-05-19,91000.00,2,,0,DEPUTE SALIS,901,2,4,,52,55.6
7578,2020-05-20,200000.00,16,,0,GAMBARD,901,2,4,,84,83.02
7579,2020-05-20,129000.00,24,,0,PAUL BOUSQUET,901,2,5,,81,79.67
7580,2020-04-30,410150.00,7,,24,NOEL GUIGNON,901,2,3,,124,124.35
7581,2020-05-26,43000.00,1,,0,HAUTE DU PIOCH,908,2,1,,33,32.93
7582,2020-05-29,127000.00,163,,0,DES IBIS,907,2,3,,65,58.88
7583,2020-05-27,220000.00,19,,1,DES THERMES ATHENA,904,2,4,,77,76.95
7584,2020-06-02,62180.00,124,,0,DU FOYER,907,2,1,,31,30.44
7585,2020-05-11,83000.00,6678,F,5,MOULIN A VENT,919,2,2,,45,45.18
7586,2020-05-28,185000.00,149,,1,CROIX DE MOUNIE,939,1,3,,67,68.35
7587,2020-05-15,161500.00,18,,0,LAZARE CARNOT,901,2,4,,140,120.14
7588,2020-05-29,81000.00,96,,3,DE MONTPELLIER,900,2,2,,42,41.58
7589,2020-05-20,43333.00,5228,F,7,LE CLOS DOMITIA,931,1,2,,26,29.25
7590,2020-05-14,242000.00,36,,10,DU FORGERON,907,1,6,,94,96.8
7591,2020-05-26,531500.00,131,,3,DES QUATRE CHANSONS,901,2,3,,138,137.87
7592,2020-05-26,158000.00,8,,0,RAYMOND LEFEVRE,901,2,3,,67,61.71
7593,2020-06-03,86000.00,63,,0,GRAND RUE MARIO ROUSTAN,901,2,2,,33,32.3
7594,2020-05-20,243000.00,323,,1,JEAN MONNET,901,2,3,,80,80.89
7595,2020-05-29,122400.00,9111,,5,DES QUILLES,901,2,1,,31,34.77
7596,2020-05-15,111900.00,9139,,18,LE SEVIGNE THERMAL,904,2,1,,22,20.9
7597,2020-06-03,85000.00,2,B,1,DE LA COOPERATIVE,917,2,2,,40,24.7
7598,2020-05-14,150818.00,350,,15,CERF LURIE,901,2,2,,39,39.88
7599,2020-05-15,44455.00,23,B,0,LUCIEN SALETTE,901,2,2,,38,46.04
7600,2020-06-02,82000.00,,,18,LE VENIZIO,901,2,3,,32,39.48
7601,2020-06-02,118500.00,1,,0,DU GRAND LARGE,901,2,2,,30,30.61
7602,2020-06-08,87400.00,50,,15,JOLIOT CURIE,901,2,2,,27,29.24
7603,2020-06-12,115000.00,198,,2,DES ECUREUILS,909,2,2,,49,49.25
7604,2020-05-27,54401.00,5,,1,DE LA PINEDE,904,2,1,,19,19.8
7605,2020-05-29,108700.00,24,,15,MAL FOCH,910,2,3,,60,61.26
7606,2020-05-25,207155.00,1,,0,MAX ROUQUETTE,914,2,3,,61,63.28
7607,2020-05-20,192000.00,5,,3,DE BALARUC LA PEYRADE,900,2,4,,80,121.33
7608,2020-05-19,167000.00,1,,0,DES ALIZES,904,2,2,,48,48.27
7609,2020-05-28,166520.00,3,,0,CHAVASSE,901,2,3,,50,54.37
7610,2020-06-05,125000.00,34,,0,EMILIEN BARAT,900,2,3,,58,56.84
7611,2020-06-11,80000.00,9077,,43,DU CHATEAU VERT,901,2,3,,52,52.81
7612,2020-05-20,119845.00,1,,0,CURIE,912,2,1,,50,40.74
7613,2020-06-05,227500.00,9018,,1,ALBERT SCHWEITZER,900,2,3,,80,111.12
7614,2020-06-10,101750.00,52,,0,DES PIVOINES,907,2,2,,42,41.71
7615,2020-05-26,62000.00,94,,0,FRANCOISE GIROUD,908,2,2,,30,30.53
7616,2020-05-27,83000.00,18,,0,DE SAINTE BRIGITTE,934,2,3,,52,53.55
7617,2020-06-15,160850.00,327,,5,DE L ILE,940,2,3,,59,59.72
7618,2020-06-15,248130.00,4,,0,JEAN FREDERIC BAZILLE,901,2,3,,70,70.5
7619,2020-06-05,63700.00,59,,0,PAUL BOUSQUET,901,2,2,,33,31.32
7620,2020-05-29,116220.00,9380,F,5,DE LA MADELEINE,908,2,3,,62,63.18
7621,2020-06-12,89500.00,3,,0,BIR HAKEIM,901,2,3,,62,61.9
7622,2020-06-05,126530.00,24,,0,ARAGO,901,2,4,,44,44.96
7623,2020-06-08,153750.00,143,,1,VAUBAN,900,2,2,,26,37.91
7624,2020-06-05,52000.00,8,,12,OCTROI DE BEDARIEUX,929,2,3,,46,46.15
7625,2020-06-24,136280.00,7,,0,DU SALAISON,905,2,2,,46,47.05
7626,2020-06-12,55000.00,1,,0,EMBOURIANE,908,2,3,,48,48.93
7627,2020-06-09,146200.00,9045,F,18,LES CABROLS,902,1,3,,35,37.13
7628,2020-06-11,45000.00,9581,,1,DES JARDINIERS,900,2,1,,18,18.26
7629,2020-06-06,145300.00,9045,F,18,LES CABROLS,902,1,2,,48,32.77
7630,2020-06-26,63500.00,9077,,43,DU CHATEAU VERT,901,2,2,,51,51.83
7631,2020-06-10,67500.00,94,,0,FRANCOISE GIROUD,908,2,2,,30,29.65
7632,2020-06-24,160000.00,3,,0,PAUL BOUSQUET,901,2,3,,77,80.57
7633,2020-06-19,193000.00,42,,0,DU RIVAGE,900,1,3,,50,54.14
7634,2020-06-15,147000.00,3,,0,DU QUATRE SEPTEMBRE,901,2,3,,63,66.07
7635,2020-06-16,146300.00,48,,10,DE LA GRANDE BLEUE,900,1,3,,37,36.36
7636,2020-06-16,74000.00,11,,0,LAMARTINE,908,2,2,,74,73.79
7637,2020-06-24,275000.00,12,,0,DE L OCCITANIE,922,2,4,,88,84.45
7638,2020-06-30,94310.00,4,,0,FRANCIS POULENC,900,2,2,,35,35.26
7639,2020-06-29,85500.00,10,,0,DE LA REPUBLIQUE,919,2,3,,60,46.71
7640,2020-06-30,100000.00,5,,15,PAUL VALERY,910,2,2,,34,33.7
